SID,SEASON,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_SSHS,geometry,index_right,NAME_NORM
2020239N13134,2020,Western Pacific,MAYSAK,2020-09-02 15:00:00,34.2,128.3,78.0,1,POINT (128.3 34.2),112,MAYSAK_2020_09
2016269N15165,2016,Western Pacific,CHABA,2016-10-04 21:00:00,33.5,127.2,78.0,1,POINT (127.2 33.5),112,CHABA_2016_10
1985299N25270,1985,North Atlantic,JUAN,1985-10-28 15:00:00,29.4,-92.6,75.0,1,POINT (-92.6 29.4),95,JUAN_1985_10
2003302N11133,2003,Western Pacific,MELOR,2003-11-01 00:00:00,16.9,122.5,75.0,1,POINT (122.5 16.9),51,MELOR_2003_11
2003316N11141,2003,Western Pacific,NEPARTAK,2003-11-18 00:00:00,18.1,108.8,75.0,1,POINT (108.8 18.1),55,NEPARTAK_2003_11
1981166N11135,1981,Western Pacific,JUNE,1981-06-20 03:00:00,23.4,122.4,75.0,1,POINT (122.4 23.4),63,JUNE_1981_06
1995277N07141,1995,Western Pacific,TED,1995-10-12 03:00:00,18.2,108.2,75.0,1,POINT (108.2 18.2),55,TED_1995_10
1984180N16130,1984,Western Pacific,ALEX,1984-07-03 06:00:00,23.3,121.3,75.0,1,POINT (121.3 23.3),63,ALEX_1984_07
2008135N12116,2008,Western Pacific,HALONG,2008-05-17 12:00:00,16.3,120.2,75.0,1,POINT (120.2 16.3),51,HALONG_2008_05
1987035S12160,1987,South Pacific,UMA:VELI,1987-02-07 00:00:00,-17.1,167.1,75.0,1,POINT (167.1 -17.1),18,UMA:VELI_1987_02
2022180N15117,2022,Western Pacific,CHABA,2022-07-02 06:00:00,21.2,111.2,75.0,1,POINT (111.2 21.2),112,CHABA_2022_07
2017284N15134,2017,Western Pacific,KHANUN,2017-10-15 12:00:00,20.8,111.8,75.0,1,POINT (111.8 20.8),112,KHANUN_2017_10
1992188N07156,1992,Western Pacific,ELI,1992-07-11 00:00:00,15.7,122.3,75.0,1,POINT (122.3 15.7),51,ELI_1992_07
1981039S09178,1981,South Pacific,CLIFF,1981-02-12 12:00:00,-21.2,165.9,75.0,1,POINT (165.9 -21.2),14,CLIFF_1981_02
1998283N13268,1998,Eastern Pacific,MADELINE,1998-10-18 18:00:00,20.9,-106.5,75.0,1,POINT (-106.5 20.9),95,MADELINE_1998_10
1996207N12297,1996,North Atlantic,CESAR,1996-07-28 04:00:00,12.2,-83.9,75.0,1,POINT (-83.9 12.2),95,CESAR_1996_07
2024235N16223,2024,Eastern Pacific,HONE,2024-08-25 12:00:00,18.2,-155.7,75.0,1,POINT (-155.7 18.2),56,HONE_2024_08
1981011S12185,1981,South Pacific,ARTHUR,1981-01-14 18:00:00,-19.2,178.1,75.0,1,POINT (178.1 -19.2),15,ARTHUR_1981_01
1985199N08143,1985,Western Pacific,JEFF,1985-07-30 12:00:00,27.9,121.5,75.0,1,POINT (121.5 27.9),112,JEFF_1985_07
2016244N21123,2016,Western Pacific,NAMTHEUN,2016-09-03 09:00:00,30.3,130.0,75.0,1,POINT (130 30.3),71,NAMTHEUN_2016_09
2020213N15131,2020,Western Pacific,HAGUPIT,2020-08-03 18:00:00,27.7,121.1,75.0,1,POINT (121.1 27.7),112,HAGUPIT_2020_08
2001180N15118,2001,Western Pacific,DURIAN,2001-07-02 00:00:00,21.3,109.8,75.0,1,POINT (109.8 21.3),112,DURIAN_2001_07
1980236N15144,1980,Western Pacific,NORRIS,1980-08-27 15:00:00,24.5,122.1,75.0,1,POINT (122.1 24.5),63,NORRIS_1980_08
2010251N14337,2010,North Atlantic,IGOR,2010-09-21 18:00:00,48.5,-52.1,75.0,-4,POINT (-52.1 48.5),77,IGOR_2010_09
1989142N11114,1989,Western Pacific,CECIL,1989-05-24 12:00:00,16.0,109.2,75.0,1,POINT (109.2 16),112,CECIL_1989_05
2000290N30289,2000,North Atlantic,MICHAEL,2000-10-20 00:00:00,48.0,-56.5,75.0,-4,POINT (-56.5 48),77,MICHAEL_2000_10
1986262N12266,1986,Eastern Pacific,NEWTON,1986-09-23 06:00:00,25.2,-109.9,75.0,1,POINT (-109.9 25.2),95,NEWTON_1986_09
1989006S15044,1989,South Indian,CALASANJY,1989-01-14 00:00:00,-18.5,43.4,75.0,1,POINT (43.4 -18.5),20,CALASANJY_1989_01
1984057S14124,1984,South Indian,CHLOE,1984-02-29 18:00:00,-21.1,116.8,75.0,1,POINT (116.8 -21.1),21,CHLOE_1984_02
1986175N26273,1986,North Atlantic,BONNIE,1986-06-26 06:00:00,29.0,-93.7,75.0,1,POINT (-93.7 29),95,BONNIE_1986_06
1994088N09148,1994,Western Pacific,OWEN,1994-04-04 00:00:00,10.2,125.8,75.0,1,POINT (125.8 10.2),43,OWEN_1994_04
1981056S14141,1981,South Pacific,FREDA,1981-03-06 06:00:00,-19.9,163.7,75.0,1,POINT (163.7 -19.9),14,FREDA_1981_03
2018044S10133,2018,South Indian,KELVIN,2018-02-18 06:00:00,-19.8,122.1,75.0,1,POINT (122.1 -19.8),21,KELVIN_2018_02
2015309N14067,2015,North Indian,MEGH,2015-11-08 21:00:00,12.4,51.6,75.0,1,POINT (51.6 12.4),112,MEGH_2015_11
2007254N18140,2007,Western Pacific,NARI,2007-09-16 06:00:00,33.8,127.1,75.0,1,POINT (127.1 33.8),112,NARI_2007_09
1997240N12193,1997,Western Pacific,OLIWA,1997-09-15 18:00:00,30.6,130.0,75.0,1,POINT (130 30.6),71,OLIWA_1997_09
1997259N13258,1997,Eastern Pacific,NORA,1997-09-25 06:30:00,27.6,-114.8,75.0,1,POINT (-114.8 27.6),95,NORA_1997_09
1997261N13114,1997,Western Pacific,FRITZ,1997-09-25 00:00:00,15.8,108.8,75.0,1,POINT (108.8 15.8),112,FRITZ_1997_09
1989349S08065,1990,South Indian,ALIBERA,1990-01-01 12:00:00,-20.7,48.8,75.0,1,POINT (48.8 -20.7),20,ALIBERA_1990_01
1990250N13157,1990,Western Pacific,ED,1990-09-18 06:00:00,16.5,108.9,75.0,1,POINT (108.9 16.5),112,ED_1990_09
1988290N08145,1988,Western Pacific,PAT,1988-10-20 12:00:00,16.5,122.8,75.0,1,POINT (122.8 16.5),51,PAT_1988_10
1997232N17115,1997,Western Pacific,ZITA,1997-08-22 21:00:00,21.2,107.2,75.0,1,POINT (107.2 21.2),112,ZITA_1997_08
2022038S19164,2022,South Pacific,DOVI,2022-02-10 12:00:00,-23.1,166.9,75.0,1,POINT (166.9 -23.1),14,DOVI_2022_02
2004086S29318,2004,South Atlantic,UNNAMED,2004-03-28 00:00:00,-29.3,-48.4,75.0,1,POINT (-48.4 -29.3),95,UNNAMED_2004_03
1995348S15135,1996,South Indian,GERTIE,1995-12-20 12:00:00,-21.2,122.4,75.0,1,POINT (122.4 -21.2),21,GERTIE_1995_12
2007240N17153,2007,Western Pacific,FITOW,2007-09-06 12:00:00,34.1,138.7,75.0,1,POINT (138.7 34.1),71,FITOW_2007_09
2019260N12262,2019,Eastern Pacific,LORENA,2019-09-20 18:00:00,23.0,-109.2,75.0,1,POINT (-109.2 23),95,LORENA_2019_09
1997217N06168,1997,Western Pacific,WINNIE,1997-08-18 09:00:00,27.6,122.2,75.0,1,POINT (122.2 27.6),112,WINNIE_1997_08
2004158N07142,2004,Western Pacific,CHANTHU,2004-06-12 06:00:00,14.0,110.1,75.0,1,POINT (110.1 14),112,CHANTHU_2004_06
1987231N10159,1987,Western Pacific,DINAH,1987-08-30 18:00:00,34.2,128.9,75.0,1,POINT (128.9 34.2),112,DINAH_1987_08
1986099S12168,1986,South Pacific,MARTIN,1986-04-12 06:00:00,-15.9,178.9,75.0,1,POINT (178.9 -15.9),16,MARTIN_1986_04
2013228N23124,2013,Western Pacific,TRAMI,2013-08-21 12:00:00,25.9,121.1,75.0,1,POINT (121.1 25.9),63,TRAMI_2013_08
2021093S11122,2021,South Indian,SEROJA,2021-04-11 12:00:00,-28.3,114.4,75.0,1,POINT (114.4 -28.3),21,SEROJA_2021_04
1989286N19268,1989,North Atlantic,JERRY,1989-10-16 00:30:00,29.2,-95.0,75.0,1,POINT (-95 29.2),95,JERRY_1989_10
2024312N14145,2024,Western Pacific,TORAJI,2024-11-11 00:00:00,16.3,122.3,75.0,1,POINT (122.3 16.3),51,TORAJI_2024_11
2024293N21294,2024,North Atlantic,OSCAR,2024-10-20 18:00:00,20.5,-74.0,75.0,1,POINT (-74 20.5),54,OSCAR_2024_10
1996274N13261,1996,Eastern Pacific,HERNAN,1996-10-02 12:00:00,17.9,-103.1,75.0,1,POINT (-103.1 17.9),95,HERNAN_1996_10
2023292N11063,2023,North Indian,TEJ,2023-10-23 09:00:00,15.1,52.7,75.0,1,POINT (52.7 15.1),112,TEJ_2023_10
2022037S10103,2022,South Indian,EMNATI,2022-02-22 12:00:00,-20.8,49.5,75.0,1,POINT (49.5 -20.8),20,EMNATI_2022_02
1980027S11129,1980,South Indian,DEAN,1980-02-01 00:00:00,-19.8,118.5,75.0,1,POINT (118.5 -19.8),21,DEAN_1980_02
2017200N26162,2017,Western Pacific,NORU,2017-08-05 17:00:00,30.2,130.4,75.0,1,POINT (130.4 30.2),71,NORU_2017_08
1992357S13143,1993,South Pacific,NINA,1993-01-01 21:00:00,-11.4,163.0,75.0,1,POINT (163 -11.4),22,NINA_1993_01
2003122S11065,2003,South Indian,MANOU,2003-05-09 03:00:00,-19.4,49.0,75.0,1,POINT (49 -19.4),20,MANOU_2003_05
2023180N13264,2023,Eastern Pacific,BEATRIZ,2023-06-30 18:00:00,17.5,-102.7,75.0,1,POINT (-102.7 17.5),95,BEATRIZ_2023_06
2023316S08168,2024,South Pacific,MAL,2023-11-14 18:00:00,-18.7,176.6,75.0,1,POINT (176.6 -18.7),15,MAL_2023_11
1997056S15041,1997,South Indian,LISETTE,1997-03-02 00:00:00,-19.6,35.8,75.0,1,POINT (35.8 -19.6),112,LISETTE_1997_03
2011360N09088,2011,North Indian,THANE,2011-12-29 18:00:00,11.8,80.6,75.0,1,POINT (80.6 11.8),112,THANE_2011_12
2018204N15137,2018,Western Pacific,JONGDARI,2018-07-28 09:00:00,34.0,139.4,75.0,1,POINT (139.4 34),71,JONGDARI_2018_07
1985240N08148,1985,Western Pacific,TESS,1985-09-05 18:00:00,21.2,112.6,75.0,1,POINT (112.6 21.2),112,TESS_1985_09
2005249N26281,2005,North Atlantic,OPHELIA,2005-09-15 00:00:00,34.2,-76.9,75.0,1,POINT (-76.9 34.2),95,OPHELIA_2005_09
1998267N13134,1998,Western Pacific,YANNI,1998-09-28 18:00:00,25.3,122.9,75.0,1,POINT (122.9 25.3),63,YANNI_1998_09
1984332N08086,1984,North Indian,UNNAMED,1984-12-01 06:00:00,10.9,80.5,75.0,1,POINT (80.5 10.9),112,UNNAMED_1984_12
2009254N14130,2009,Western Pacific,KOPPU,2009-09-14 18:00:00,21.5,113.2,75.0,1,POINT (113.2 21.5),112,KOPPU_2009_09
2021236N12265,2021,Eastern Pacific,NORA,2021-08-28 21:00:00,19.8,-105.3,75.0,1,POINT (-105.3 19.8),95,NORA_2021_08
2016215N16283,2016,North Atlantic,EARL,2016-08-04 06:00:00,17.4,-88.3,75.0,1,POINT (-88.3 17.4),95,EARL_2016_08
1988150N19119,1988,Western Pacific,SUSAN,1988-06-01 18:00:00,21.6,119.8,75.0,1,POINT (119.8 21.6),63,SUSAN_1988_06
2016211N11128,2016,Western Pacific,NIDA,2016-08-01 15:00:00,22.1,115.5,75.0,1,POINT (115.5 22.1),112,NIDA_2016_08
2010302N09306,2010,North Atlantic,TOMAS,2010-11-05 12:00:00,18.7,-74.7,75.0,1,POINT (-74.7 18.7),54,TOMAS_2010_11
2022280N11294,2022,North Atlantic,JULIA,2022-10-09 07:15:00,12.4,-83.6,75.0,1,POINT (-83.6 12.4),95,JULIA_2022_10
1999230N12129,1999,Western Pacific,SAM,1999-08-22 06:00:00,22.2,114.6,75.0,1,POINT (114.6 22.2),112,SAM_1999_08
2014285N16305,2014,North Atlantic,GONZALO,2014-10-19 09:00:00,46.2,-52.6,75.0,1,POINT (-52.6 46.2),77,GONZALO_2014_10
1993331N07108,1993,North Indian,UNNAMED,1993-12-03 21:00:00,10.4,81.0,73.0,1,POINT (81 10.4),44,UNNAMED_1993_12
2012209N25149,2012,Western Pacific,DAMREY,2012-08-02 09:00:00,34.2,121.2,73.0,1,POINT (121.2 34.2),112,DAMREY_2012_08
2018229N11160,2018,Western Pacific,CIMARON,2018-08-23 09:00:00,32.7,134.4,73.0,1,POINT (134.4 32.7),66,CIMARON_2018_08
1997196N08142,1997,Western Pacific,ROSIE,1997-07-26 03:00:00,32.6,134.9,73.0,1,POINT (134.9 32.6),66,ROSIE_1997_07
2007242N13264,2007,Eastern Pacific,HENRIETTE,2007-09-04 15:00:00,22.1,-109.5,73.0,1,POINT (-109.5 22.1),95,HENRIETTE_2007_09
2015183N13130,2015,Western Pacific,LINFA,2015-07-08 21:00:00,22.6,117.3,73.0,1,POINT (117.3 22.6),112,LINFA_2015_07
2020230N11264,2020,Eastern Pacific,GENEVIEVE,2020-08-20 03:00:00,22.0,-110.2,73.0,1,POINT (-110.2 22),95,GENEVIEVE_2020_08
2017219N16279,2017,North Atlantic,FRANKLIN,2017-08-10 03:00:00,20.1,-96.2,72.0,1,POINT (-96.2 20.1),95,FRANKLIN_2017_08
1989169N13265,1989,Eastern Pacific,COSME,1989-06-22 03:00:00,16.4,-99.1,71.0,1,POINT (-99.1 16.4),95,COSME_1989_06
2021267N18094,2021,North Indian,GULAB:SHAHEEN-GU,2021-10-02 18:00:00,24.3,60.1,70.0,1,POINT (60.1 24.3),112,GULAB:SHAHEEN-GU_2021_10
2012234N16315,2012,North Atlantic,ISAAC,2012-08-28 18:00:00,28.6,-88.8,70.0,1,POINT (-88.8 28.6),95,ISAAC_2012_08
1991196N06153,1991,Western Pacific,BRENDAN,1991-07-22 06:00:00,17.5,122.1,70.0,1,POINT (122.1 17.5),51,BRENDAN_1991_07
2000006S15164,2000,South Pacific,IRIS,2000-01-08 09:00:00,-16.6,167.0,70.0,1,POINT (167 -16.6),18,IRIS_2000_01
1983236N26284,1983,North Atlantic,BARRY,1983-08-28 17:25:00,25.4,-97.4,70.0,1,POINT (-97.4 25.4),95,BARRY_1983_08
1982075S12055,1982,South Indian,JUSTINE,1982-03-22 00:00:00,-17.3,39.4,70.0,1,POINT (39.4 -17.3),112,JUSTINE_1982_03
2005211N09141,2005,Western Pacific,MATSA,2005-08-05 15:00:00,27.7,121.9,70.0,1,POINT (121.9 27.7),112,MATSA_2005_08
1983042S11158,1983,South Pacific,ELINOR,1983-03-03 00:00:00,-22.3,150.7,70.0,1,POINT (150.7 -22.3),21,ELINOR_1983_03
1990245N16149,1990,Western Pacific,DOT,1990-09-08 03:00:00,24.0,118.8,70.0,1,POINT (118.8 24),112,DOT_1990_09
2007297N18300,2007,North Atlantic,NOEL,2007-11-02 00:00:00,26.4,-76.5,70.0,1,POINT (-76.5 26.4),65,NOEL_2007_11
1990232N13141,1990,Western Pacific,BECKY,1990-08-29 00:00:00,17.8,108.8,70.0,1,POINT (108.8 17.8),55,BECKY_1990_08
1997165N12139,1997,Western Pacific,OPAL,1997-06-19 21:00:00,32.9,135.7,70.0,1,POINT (135.7 32.9),71,OPAL_1997_06
1982325N08176,1982,Western Pacific,PAMELA,1982-12-07 00:00:00,13.3,125.4,70.0,1,POINT (125.4 13.3),49,PAMELA_1982_12
2013149N14264,2013,Eastern Pacific,BARBARA,2013-05-29 19:50:00,16.0,-94.0,70.0,1,POINT (-94 16),95,BARBARA_2013_05
2018179N19134,2018,Western Pacific,PRAPIROON,2018-07-03 06:00:00,33.2,128.8,70.0,1,POINT (128.8 33.2),71,PRAPIROON_2018_07
1988251N23268,1988,North Atlantic,FLORENCE,1988-09-10 00:00:00,28.7,-89.3,70.0,1,POINT (-89.3 28.7),95,FLORENCE_1988_09
1997198N27267,1997,North Atlantic,DANNY,1997-07-19 10:00:00,30.2,-88.1,70.0,1,POINT (-88.1 30.2),95,DANNY_1997_07
2006252N13139,2006,Western Pacific,SHANSHAN,2006-09-17 09:00:00,33.0,129.7,70.0,1,POINT (129.7 33),71,SHANSHAN_2006_09
2016242N24279,2016,North Atlantic,HERMINE,2016-09-02 00:00:00,29.0,-84.8,70.0,1,POINT (-84.8 29),95,HERMINE_2016_09
2000184N13133,2000,Western Pacific,KIROGI,2000-07-07 18:00:00,34.1,139.9,70.0,1,POINT (139.9 34.1),71,KIROGI_2000_07
2018311N07179,2018,Western Pacific,USAGI,2018-11-24 15:00:00,9.8,108.0,70.0,1,POINT (108 9.8),112,USAGI_2018_11
2000214N22155,2000,Western Pacific,JELAWAT,2000-08-10 06:00:00,29.2,122.7,70.0,1,POINT (122.7 29.2),112,JELAWAT_2000_08
2009171N15264,2009,Eastern Pacific,ANDRES,2009-06-23 06:00:00,17.2,-103.1,70.0,1,POINT (-103.1 17.2),95,ANDRES_2009_06
1983082S11180,1983,South Pacific,SARAH,1983-03-26 00:00:00,-15.8,180.4,70.0,1,POINT (180.4 -15.8),16,SARAH_1983_03
1986226N30276,1986,North Atlantic,CHARLEY,1986-08-18 00:00:00,36.5,-75.8,70.0,1,POINT (-75.8 36.5),95,CHARLEY_1986_08
1995310N09096,1995,North Indian,UNNAMED,1995-11-09 00:00:00,17.8,84.3,70.0,1,POINT (84.3 17.8),112,UNNAMED_1995_11
1981227N18129,1981,Western Pacific,THAD,1981-08-22 18:00:00,34.5,139.5,70.0,1,POINT (139.5 34.5),71,THAD_1981_08
1983330S11113,1984,South Indian,QUENTON,1983-11-29 12:00:00,-19.0,120.7,70.0,1,POINT (120.7 -19),21,QUENTON_1983_11
2009272N07164,2009,Western Pacific,MELOR,2009-10-07 15:00:00,32.7,135.6,70.0,1,POINT (135.6 32.7),71,MELOR_2009_10
1992311N06107,1992,North Indian,UNNAMED,1992-11-13 06:00:00,7.9,78.3,70.0,1,POINT (78.3 7.9),112,UNNAMED_1992_11
1996232N17280,1996,North Atlantic,DOLLY,1996-08-23 12:00:00,21.6,-97.7,70.0,1,POINT (-97.7 21.6),95,DOLLY_1996_08
2024253N11148,2024,Western Pacific,BEBINCA,2024-09-15 21:00:00,30.7,122.5,70.0,1,POINT (122.5 30.7),112,BEBINCA_2024_09
2006247N14321,2006,North Atlantic,FLORENCE,2006-09-13 18:00:00,46.4,-54.0,70.0,-4,POINT (-54 46.4),77,FLORENCE_2006_09
1998133N04086,1998,North Indian,UNNAMED,1998-05-20 00:00:00,21.7,91.5,70.0,1,POINT (91.5 21.7),112,UNNAMED_1998_05
1990073S13170,1990,South Pacific,IVOR,1990-03-19 00:00:00,-14.1,145.8,70.0,1,POINT (145.8 -14.1),21,IVOR_1990_03
2012288N14248,2012,Eastern Pacific,PAUL,2012-10-16 18:00:00,24.2,-112.4,70.0,1,POINT (-112.4 24.2),95,PAUL_2012_10
2011192N18158,2011,Western Pacific,MA-ON,2011-07-19 00:00:00,31.8,132.8,70.0,1,POINT (132.8 31.8),66,MA-ON_2011_07
2024216N20284,2024,North Atlantic,DEBBY,2024-08-05 06:00:00,29.1,-83.9,70.0,1,POINT (-83.9 29.1),95,DEBBY_2024_08
2019243N06136,2019,Western Pacific,LINGLING,2019-09-07 03:00:00,36.8,124.9,70.0,1,POINT (124.9 36.8),112,LINGLING_2019_09
1993353N05159,1993,Western Pacific,NELL,1993-12-26 00:00:00,9.2,126.8,70.0,1,POINT (126.8 9.2),43,NELL_1993_12
2002240N16155,2002,Western Pacific,SINLAKU,2002-09-07 06:00:00,27.2,121.5,70.0,1,POINT (121.5 27.2),112,SINLAKU_2002_09
1995256N15253,1995,Eastern Pacific,ISMAEL,1995-09-14 18:00:00,22.6,-108.8,70.0,1,POINT (-108.8 22.6),95,ISMAEL_1995_09
1993271N14134,1993,Western Pacific,FLO,1993-10-04 00:00:00,16.6,122.8,70.0,1,POINT (122.8 16.6),51,FLO_1993_10
2002234N14164,2002,Western Pacific,RUSA,2002-08-31 06:00:00,34.2,127.4,70.0,1,POINT (127.4 34.2),112,RUSA_2002_08
1983212N06151,1983,Western Pacific,ABBY,1983-08-16 15:00:00,33.2,136.8,70.0,1,POINT (136.8 33.2),71,ABBY_1983_08
2007269N22265,2007,North Atlantic,LORENZO,2007-09-28 00:00:00,20.5,-96.3,70.0,1,POINT (-96.3 20.5),95,LORENZO_2007_09
2007272N17125,2007,Western Pacific,LEKIMA,2007-10-02 09:00:00,17.6,110.4,70.0,1,POINT (110.4 17.6),55,LEKIMA_2007_10
2021244N12339,2021,North Atlantic,LARRY,2021-09-11 03:30:00,47.3,-54.6,70.0,1,POINT (-54.6 47.3),77,LARRY_2021_09
1982248N14133,1982,Western Pacific,IRVING,1982-09-14 06:00:00,19.5,111.9,70.0,1,POINT (111.9 19.5),55,IRVING_1982_09
2006209N13130,2006,Western Pacific,PRAPIROON,2006-08-03 06:00:00,20.9,112.2,70.0,1,POINT (112.2 20.9),112,PRAPIROON_2006_08
2025204N19121,2025,Western Pacific,CO-MAY,2025-07-24 03:00:00,16.0,119.0,70.0,1,POINT (119 16),51,CO-MAY_2025_07
1982257N17140,1982,Western Pacific,KEN,1982-09-24 12:00:00,31.2,132.2,70.0,1,POINT (132.2 31.2),71,KEN_1982_09
1985268N16126,1985,Western Pacific,ANDY,1985-09-29 12:00:00,18.8,110.8,70.0,1,POINT (110.8 18.8),55,ANDY_1985_09
2018073S09129,2018,South Indian,MARCUS,2018-03-18 00:00:00,-14.2,127.8,70.0,1,POINT (127.8 -14.2),21,MARCUS_2018_03
1981297N11261,1981,Eastern Pacific,OTIS,1981-10-29 00:00:00,18.8,-105.8,70.0,1,POINT (-105.8 18.8),95,OTIS_1981_10
2018064S16172,2018,South Pacific,HOLA,2018-03-07 12:00:00,-16.6,166.6,70.0,1,POINT (166.6 -16.6),18,HOLA_2018_03
1999253N17124,1999,Western Pacific,YORK,1999-09-15 18:00:00,21.8,115.0,70.0,1,POINT (115 21.8),112,YORK_1999_09
1985168N05156,1985,Western Pacific,IRMA,1985-06-30 15:00:00,33.5,136.9,70.0,1,POINT (136.9 33.5),71,IRMA_1985_06
1989134N07138,1989,Western Pacific,BRENDA,1989-05-20 09:00:00,21.4,113.5,70.0,1,POINT (113.5 21.4),112,BRENDA_1989_05
2024225N14313,2024,North Atlantic,ERNESTO,2024-08-20 03:00:00,45.7,-53.3,70.0,1,POINT (-53.3 45.7),77,ERNESTO_2024_08
2013178N09133,2013,Western Pacific,RUMBIA,2013-07-01 12:00:00,19.7,111.7,70.0,1,POINT (111.7 19.7),55,RUMBIA_2013_07
2013186N13262,2013,Eastern Pacific,ERICK,2013-07-06 21:00:00,18.2,-104.9,70.0,1,POINT (-104.9 18.2),95,ERICK_2013_07
2010084S09138,2010,South Pacific,PAUL,2010-03-29 12:00:00,-13.4,136.0,70.0,1,POINT (136 -13.4),21,PAUL_2010_03
1989212N23270,1989,North Atlantic,CHANTAL,1989-08-01 13:00:00,29.6,-94.4,70.0,1,POINT (-94.4 29.6),95,CHANTAL_1989_08
2010070S15168,2010,South Pacific,ULUI,2010-03-20 15:00:00,-20.2,149.0,70.0,1,POINT (149 -20.2),21,ULUI_2010_03
1993251N25293,1993,North Atlantic,FLOYD,1993-09-12 21:00:00,48.0,-5.5,70.0,-4,POINT (-5.5 48),112,FLOYD_1993_09
1982247N11147,1982,Western Pacific,JUDY,1982-09-12 06:00:00,33.6,137.5,70.0,1,POINT (137.5 33.6),71,JUDY_1982_09
2017122S13170,2017,South Pacific,DONNA,2017-05-09 12:00:00,-20.6,166.8,70.0,1,POINT (166.8 -20.6),14,DONNA_2017_05
1987188N10151,1987,Western Pacific,THELMA,1987-07-15 12:00:00,34.2,127.2,70.0,1,POINT (127.2 34.2),112,THELMA_1987_07
1984207N29135,1984,Western Pacific,ED,1984-07-31 00:00:00,31.8,122.6,70.0,1,POINT (122.6 31.8),112,ED_1984_07
1985226N23126,1985,Western Pacific,MAMIE,1985-08-18 00:00:00,31.0,122.4,70.0,1,POINT (122.4 31),112,MAMIE_1985_08
1993229N10159,1993,Western Pacific,VERNON,1993-08-27 03:00:00,34.8,140.7,70.0,1,POINT (140.7 34.8),71,VERNON_1993_08
2020222N15117,2020,Western Pacific,MEKKHALA,2020-08-10 21:00:00,23.5,118.0,70.0,1,POINT (118 23.5),112,MEKKHALA_2020_08
2020355S11065,2021,South Indian,CHALANE,2020-12-30 00:00:00,-19.3,35.9,70.0,1,POINT (35.9 -19.3),112,CHALANE_2020_12
1995215N12145,1995,Western Pacific,HELEN,1995-08-12 00:00:00,22.5,114.7,70.0,1,POINT (114.7 22.5),112,HELEN_1995_08
2005275N19274,2005,North Atlantic,STAN,2005-10-04 12:00:00,18.6,-94.9,70.0,1,POINT (-94.9 18.6),95,STAN_2005_10
2015012N09146,2015,Western Pacific,MEKKHALA,2015-01-17 00:00:00,11.4,126.7,70.0,1,POINT (126.7 11.4),49,MEKKHALA_2015_01
1981176N08150,1981,Western Pacific,KELLY,1981-07-03 12:00:00,17.7,110.4,70.0,1,POINT (110.4 17.7),55,KELLY_1981_07
1999208N06139,1999,Western Pacific,OLGA,1999-08-03 03:00:00,34.3,125.9,70.0,1,POINT (125.9 34.3),112,OLGA_1999_08
1982095S11138,1982,South Pacific,DOMINIC,1982-04-07 12:00:00,-14.6,141.4,70.0,1,POINT (141.4 -14.6),21,DOMINIC_1982_04
2017354N08134,2017,Western Pacific,TEMBIN,2017-12-23 15:00:00,7.9,116.7,68.0,1,POINT (116.7 7.9),42,TEMBIN_2017_12
2015184N08172,2015,Western Pacific,NANGKA,2015-07-16 09:00:00,32.5,134.4,68.0,1,POINT (134.4 32.5),66,NANGKA_2015_07
1981286N10150,1981,Western Pacific,GAY,1981-10-22 15:00:00,34.6,140.3,68.0,1,POINT (140.3 34.6),71,GAY_1981_10
2009227N12328,2009,North Atlantic,BILL,2009-08-23 15:00:00,43.4,-64.1,68.0,1,POINT (-64.1 43.4),95,BILL_2009_08
2003158N08156,2003,Western Pacific,SOUDELOR,2003-06-19 03:00:00,33.8,128.9,68.0,1,POINT (128.9 33.8),71,SOUDELOR_2003_06
2007216N18138,2007,Western Pacific,PABUK,2007-08-07 15:00:00,22.0,121.3,68.0,1,POINT (121.3 22),63,PABUK_2007_08
2008269N21290,2008,North Atlantic,KYLE,2008-09-28 21:00:00,42.7,-66.4,68.0,1,POINT (-66.4 42.7),95,KYLE_2008_09
1990309N08167,1990,Western Pacific,PAGE,1990-11-30 03:00:00,32.6,135.5,68.0,1,POINT (135.5 32.6),71,PAGE_1990_11
1998242N14252,1998,Eastern Pacific,ISIS,1998-09-03 00:00:00,25.1,-109.0,65.0,1,POINT (-109 25.1),95,ISIS_1998_09
1998253N17150,1998,Western Pacific,STELLA,1998-09-15 18:00:00,33.9,138.1,65.0,1,POINT (138.1 33.9),71,STELLA_1998_09
2023228N12259,2023,Eastern Pacific,HILARY,2023-08-20 06:00:00,26.3,-114.9,65.0,1,POINT (-114.9 26.3),95,HILARY_2023_08
1992136N10090,1992,North Indian,UNNAMED,1992-05-19 00:00:00,18.5,93.6,65.0,1,POINT (93.6 18.5),112,UNNAMED_1992_05
1992096S08132,1992,South Indian,NEVILLE,1992-04-07 18:00:00,-11.0,131.0,65.0,1,POINT (131 -11),21,NEVILLE_1992_04
1987036S12140,1987,South Pacific,JASON,1987-02-11 09:00:00,-13.4,136.0,65.0,1,POINT (136 -13.4),21,JASON_1987_02
2002122S07063,2002,South Indian,KESINY,2002-05-09 12:00:00,-12.6,50.0,65.0,1,POINT (50 -12.6),20,KESINY_2002_05
1992259N11159,1992,Western Pacific,TED,1992-09-22 00:00:00,21.9,121.8,65.0,1,POINT (121.8 21.9),63,TED_1992_09
